"2/14/2012 5:22:57",60,45.05,75.76,74.41,71.37,67.32,62.15,58.21
"2/14/2012 5:23:0",60,45.05,75.76,74.30,71.37,67.21,62.15,58.32
"2/14/2012 5:23:9",60,45.05,75.76,74.30,71.26,67.32,62.04,58.21
"2/14/2012 5:23:11",60,45.05,75.76,74.30,71.26,67.32,62.15,58.21
"2/14/2012 5:23:17",60,45.05,75.76,74.19,71.37,67.32,62.15,58.21
"2/14/2012 5:23:22",60,45.05,75.65,74.19,71.26,67.32,62.15,58.21
"2/14/2012 5:23:28",60,45.05,75.65,74.19,71.26,67.32,62.15,58.21
"2/14/2012 5:23:37",60,45.05,75.54,74.19,71.26,67.32,62.15,58.21
"2/14/2012 5:23:47",60,45.05,75.65,74.19,71.26,67.44,62.15,58.32
"2/14/2012 5:23:49",60,45.05,75.54,74.07,71.26,67.32,62.04,58.32
"2/14/2012 5:23:57",60,45.05,75.54,74.07,71.26,67.32,62.04,58.32
"2/14/2012 5:24:0",60,45.05,75.43,73.96,71.15,67.21,61.93,58.32
"2/14/2012 5:24:1",60,45.05,75.43,73.96,71.15,67.21,61.93,58.21
"2/14/2012 5:24:8",60,45.05,75.43,74.07,71.15,67.32,61.93,58.21
"2/14/2012 5:24:15",60,44.94,75.43,73.96,71.15,67.21,62.04,58.21
"2/14/2012 5:24:18",60,44.94,75.31,73.96,71.15,67.32,62.04,58.21
"2/14/2012 5:24:22",60,45.05,75.31,73.85,71.15,67.32,62.04,58.21
"2/14/2012 5:24:29",60,45.05,75.20,73.85,71.04,67.32,61.93,58.21
"2/14/2012 5:24:33",60,45.05,75.20,73.85,71.04,67.32,61.93,58.21
"2/14/2012 5:24:41",60,45.05,75.20,73.85,71.04,67.32,62.04,58.21
"2/14/2012 5:24:44",60,44.94,75.09,73.96,71.04,67.21,61.93,58.21
"2/14/2012 5:24:47",60,44.94,75.09,73.85,70.93,67.21,62.04,58.21
"2/14/2012 5:24:56",60,45.05,75.09,73.85,70.93,67.21,62.04,58.21
"2/14/2012 5:25:0",60,45.05,74.97,73.74,70.93,67.21,62.04,58.21
"2/14/2012 5:25:7",60,45.05,74.97,73.74,70.93,67.21,62.04,58.21
"2/14/2012 5:25:8",60,44.94,74.97,73.62,70.93,67.10,62.04,58.21
"2/14/2012 5:25:16",60,45.05,74.97,73.62,70.93,67.21,61.93,58.21
"2/14/2012 5:25:27",60,ERR,74.97,73.62,70.93,67.21,61.93,58.21
"2/14/2012 5:25:31",60,45.05,74.86,73.62,70.93,67.21,62.04,58.21
"2/14/2012 5:25:40",60,45.05,74.86,73.62,70.93,67.10,62.04,58.21
"2/14/2012 5:25:43",60,44.94,74.86,73.51,70.93,67.10,62.15,58.21
"2/14/2012 5:25:45",60,44.94,74.86,73.51,70.81,67.10,62.15,58.21
"2/14/2012 5:25:51",60,44.94,74.75,73.51,70.93,67.10,61.93,58.21
"2/14/2012 5:25:57",60,44.94,74.75,73.51,70.81,67.10,61.93,58.21
"2/14/2012 5:26:3",60,44.94,74.75,73.40,70.81,67.10,61.93,58.21
"2/14/2012 5:26:6",60,44.94,74.75,73.29,70.81,67.10,62.04,58.21
"2/14/2012 5:26:12",60,44.94,74.64,73.29,70.81,67.10,62.04,58.21
"2/14/2012 5:26:14",60,44.94,74.64,73.40,70.70,67.10,61.93,58.21
"2/14/2012 5:26:16",60,44.94,74.64,73.40,70.70,67.10,61.93,58.21
"2/14/2012 5:26:20",60,44.94,74.64,73.29,70.70,67.10,61.93,58.21
"2/14/2012 5:26:27",60,44.94,74.52,73.40,70.70,67.10,62.04,58.21
"2/14/2012 5:26:28",60,44.94,74.52,73.29,70.59,67.10,62.04,58.21
"2/14/2012 5:26:38",60,ERR,74.52,73.29,70.70,67.10,62.04,58.21
"2/14/2012 5:26:42",60,44.94,74.52,73.29,70.70,67.10,62.04,58.21
"2/14/2012 5:26:49",60,44.94,74.52,73.29,70.59,67.10,61.93,58.21
"2/14/2012 5:26:51",60,44.94,74.52,73.29,70.59,67.10,61.93,58.21
"2/14/2012 5:26:55",60,44.94,74.52,73.29,70.59,67.10,61.93,58.21
"2/14/2012 5:26:59",60,44.94,74.52,73.18,70.59,66.99,61.81,58.10
"2/14/2012 5:27:2",60,44.94,74.52,73.18,70.59,66.99,61.93,58.10
"2/14/2012 5:27:4",60,44.94,74.41,73.18,70.59,66.99,61.93,58.21
"2/14/2012 5:27:6",60,44.94,74.41,73.18,70.59,66.99,61.81,58.10
"2/14/2012 5:27:8",60,44.94,74.41,73.06,70.47,66.87,61.81,58.10
"2/14/2012 5:27:16",60,44.94,74.41,73.18,70.59,66.87,61.70,58.10
"2/14/2012 5:27:19",60,44.94,74.41,73.18,70.59,66.87,61.70,58.21
"2/14/2012 5:27:20",60,44.83,74.30,73.18,70.47,66.87,61.70,58.10
"2/14/2012 5:27:24",60,44.94,74.30,73.06,70.47,66.87,61.70,58.10
"2/14/2012 5:27:27",60,44.94,74.30,73.18,70.47,66.87,61.70,58.10
"2/14/2012 5:27:29",60,44.83,74.30,73.06,70.47,66.87,61.81,58.10
"2/14/2012 5:27:35",60,44.94,74.30,73.18,70.47,66.87,61.81,58.10
"2/14/2012 5:27:41",60,44.94,74.30,73.06,70.47,66.87,61.93,58.10
"2/14/2012 5:27:45",60,44.94,74.30,73.06,70.47,66.87,61.81,58.10
"2/14/2012 5:27:48",60,44.83,74.19,73.06,70.47,66.87,61.81,58.10
"2/14/2012 5:27:59",60,ERR,74.19,73.06,70.47,66.76,61.81,58.10
"2/14/2012 5:28:7",60,44.94,74.19,72.95,70.36,66.65,61.93,58.21
"2/14/2012 5:28:9",60,44.94,74.19,72.95,70.47,66.65,61.81,58.10
"2/14/2012 5:28:10",60,44.94,74.07,72.95,70.36,66.65,61.81,58.10
"2/14/2012 5:28:12",60,44.94,74.07,72.84,70.36,66.65,61.81,58.21
"2/14/2012 5:28:16",60,44.94,74.07,72.84,70.25,66.65,61.81,58.10
"2/14/2012 5:28:17",60,44.94,74.07,72.84,70.36,66.65,61.81,58.10
"2/14/2012 5:28:21",60,44.94,74.07,72.84,70.36,66.65,61.81,58.10
"2/14/2012 5:28:29",60,44.94,74.07,72.84,70.25,66.65,61.81,58.10
"2/14/2012 5:28:38",60,45.05,73.96,72.84,70.25,66.76,61.81,58.21
"2/14/2012 5:28:42",60,44.94,73.96,72.84,70.36,66.76,61.93,58.21
"2/14/2012 5:28:45",60,44.94,73.85,72.84,70.25,66.65,61.81,58.21
"2/14/2012 5:28:49",60,44.94,73.85,72.72,70.25,66.65,61.81,58.21
"2/14/2012 5:28:52",60,44.94,73.85,72.72,70.25,66.65,61.81,58.10
"2/14/2012 5:28:59",60,44.94,73.85,72.72,70.25,66.65,61.70,58.10
"2/14/2012 5:29:3",60,44.94,73.85,72.72,70.25,66.65,61.70,58.10
"2/14/2012 5:29:6",60,44.94,73.85,72.61,70.14,66.54,61.70,58.10
"2/14/2012 5:29:15",60,ERR,73.85,72.72,70.14,66.65,61.70,58.10
"2/14/2012 5:29:19",60,44.94,73.85,72.72,70.14,66.54,61.81,58.21
"2/14/2012 5:29:21",60,44.94,73.85,72.61,70.14,66.65,61.81,58.10
"2/14/2012 5:29:27",60,44.94,73.85,72.61,70.14,66.65,61.70,58.21
"2/14/2012 5:29:32",60,44.94,73.85,72.61,70.14,66.65,61.70,58.21
"2/14/2012 5:29:35",60,44.94,73.85,72.61,70.14,66.54,61.81,58.10
"2/14/2012 5:29:39",60,44.94,73.74,72.50,70.02,66.54,61.81,58.10
"2/14/2012 5:29:42",60,44.83,73.74,72.61,70.14,66.65,61.81,58.21
"2/14/2012 5:29:48",60,44.94,73.74,72.50,70.14,66.54,61.70,58.10
"2/14/2012 5:29:52",60,44.83,73.74,72.50,70.14,66.65,61.81,58.10
"2/14/2012 5:29:55",60,44.94,73.74,72.50,70.02,66.65,61.81,58.10
"2/14/2012 5:29:58",60,44.83,73.74,72.50,70.02,66.65,61.70,58.10
"2/14/2012 5:30:0",60,44.83,73.62,72.39,70.02,66.65,61.59,58.10
"2/14/2012 5:30:3",60,44.83,73.62,72.39,70.02,66.65,61.59,58.10
"2/14/2012 5:30:8",60,44.94,73.62,72.50,70.02,66.65,61.59,58.10
"2/14/2012 5:30:15",60,44.83,73.62,72.50,70.02,66.65,61.59,58.10
"2/14/2012 5:30:20",60,44.83,73.62,72.50,70.02,66.65,61.59,58.10
"2/14/2012 5:30:23",60,44.94,73.51,72.39,70.02,66.65,61.59,58.10
"2/14/2012 5:30:29",60,44.83,73.62,72.39,70.02,66.54,61.59,58.10
"2/14/2012 5:30:31",60,44.83,73.62,72.39,70.02,66.54,61.59,58.10
"2/14/2012 5:30:34",60,44.83,73.51,72.39,70.02,66.54,61.47,58.10
"2/14/2012 5:30:40",60,44.94,73.51,72.39,70.02,66.43,61.59,58.10
"2/14/2012 5:30:45",60,44.94,73.51,72.27,69.91,66.43,61.59,58.10
"2/14/2012 5:30:48",60,44.83,73.51,72.39,69.91,66.43,61.59,58.10
"2/14/2012 5:30:52",60,44.83,73.40,72.27,69.91,66.43,61.59,58.10
"2/14/2012 5:30:55",60,44.83,73.40,72.27,70.02,66.43,61.70,58.10
"2/14/2012 5:30:57",60,44.94,73.40,72.27,69.91,66.43,61.59,58.10
"2/14/2012 5:31:1",60,44.83,73.40,72.16,69.91,66.43,61.70,58.10
"2/14/2012 5:31:6",60,44.83,73.40,72.27,69.91,66.43,61.81,58.10
"2/14/2012 5:31:16",60,44.94,73.40,72.27,69.91,66.43,61.81,58.21
"2/14/2012 5:31:20",60,44.83,73.40,72.27,69.91,66.43,61.70,58.21
"2/14/2012 5:31:27",60,44.83,73.29,72.27,69.91,66.54,61.70,58.21
"2/14/2012 5:31:32",60,44.94,73.29,72.16,69.91,66.43,61.70,58.21
"2/14/2012 5:31:34",60,44.94,73.29,72.16,69.91,66.43,61.70,58.21
"2/14/2012 5:31:39",60,44.83,73.29,72.05,69.80,66.43,61.70,58.10
"2/14/2012 5:31:45",60,44.83,73.29,72.16,69.91,66.43,61.81,58.10
"2/14/2012 5:31:48",60,44.94,73.29,72.05,69.91,66.43,61.81,58.21
"2/14/2012 5:31:51",60,44.83,73.18,72.05,69.91,66.43,61.70,58.10
"2/14/2012 5:31:56",60,44.94,73.18,72.16,69.91,66.54,61.81,58.10
"2/14/2012 5:31:59",60,44.83,73.18,72.27,69.91,66.54,61.70,58.10
"2/14/2012 5:32:5",60,44.83,73.18,72.16,69.91,66.54,61.70,58.21
"2/14/2012 5:32:15",60,44.83,73.29,72.27,69.91,66.43,61.81,58.21
"2/14/2012 5:32:18",60,44.83,73.40,72.39,69.91,66.43,61.81,58.10
"2/14/2012 5:32:24",60,44.94,73.40,72.39,69.91,66.54,61.81,58.21
"2/14/2012 5:32:28",60,44.83,73.62,72.39,69.91,66.54,61.81,58.21
"2/14/2012 5:32:30",60,44.94,73.62,72.39,70.02,66.54,61.81,58.21
"2/14/2012 5:32:34",60,44.94,73.62,72.50,70.02,66.54,61.70,58.21
"2/14/2012 5:32:37",60,44.94,73.74,72.50,69.91,66.43,61.81,58.21
"2/14/2012 5:32:40",60,44.83,73.74,72.50,70.02,66.43,61.81,58.10
"2/14/2012 5:32:44",60,44.94,73.85,72.50,70.02,66.31,61.81,58.10
"2/14/2012 5:32:48",60,44.94,73.96,72.72,70.02,66.43,61.81,58.10
"2/14/2012 5:32:53",60,44.83,73.96,72.84,70.14,66.43,61.70,58.10
"2/14/2012 5:32:55",60,44.83,74.19,72.84,70.14,66.43,61.70,58.10
"2/14/2012 5:33:4",60,ERR,74.19,72.95,70.25,66.43,61.59,58.21
"2/14/2012 5:33:6",60,44.83,74.52,73.29,70.25,66.54,61.70,58.21
"2/14/2012 5:33:10",60,44.83,74.64,73.29,70.25,66.54,61.59,58.21
"2/14/2012 5:33:13",60,44.83,74.75,73.40,70.36,66.43,61.70,58.21
"2/14/2012 5:33:18",60,44.83,74.97,73.51,70.47,66.43,61.70,58.21
"2/14/2012 5:33:20",60,44.83,75.09,73.51,70.47,66.43,61.70,58.10
"2/14/2012 5:33:25",60,44.83,75.20,73.62,70.59,66.54,61.70,58.21
"2/14/2012 5:33:27",60,44.83,75.31,73.74,70.59,66.54,61.70,58.21
"2/14/2012 5:33:30",60,44.83,75.43,73.85,70.59,66.54,61.81,58.10
"2/14/2012 5:33:37",60,44.94,75.54,73.85,70.70,66.54,61.81,58.10
"2/14/2012 5:33:38",60,44.71,75.87,74.07,70.81,66.54,61.81,58.10
"2/14/2012 5:33:44",60,44.83,75.87,74.19,71.04,66.54,61.81,58.21
"2/14/2012 5:33:47",61,44.83,76.21,74.30,71.15,66.54,61.81,58.10
"2/14/2012 5:33:51",61,44.71,76.21,74.30,71.15,66.54,61.81,58.21
"2/14/2012 5:33:54",61,44.71,76.32,74.41,71.26,66.65,61.81,58.21
"2/14/2012 5:33:58",61,44.71,77.00,74.52,71.37,66.65,61.93,58.10
"2/14/2012 5:33:59",61,44.71,77.11,74.64,71.37,66.65,61.81,58.10
"2/14/2012 5:34:3",61,44.71,77.22,74.75,71.49,66.65,61.81,58.10
"2/14/2012 5:34:8",61,44.71,77.45,74.97,71.71,66.65,61.81,58.21
"2/14/2012 5:34:12",61,44.71,77.79,75.09,71.82,66.65,61.93,58.10
"2/14/2012 5:34:21",61,44.71,77.90,75.31,71.94,66.65,61.93,58.10
"2/14/2012 5:34:30",62,44.71,78.24,75.76,72.16,66.65,61.93,58.21
"2/14/2012 5:34:39",62,44.71,78.57,76.21,72.61,66.76,62.04,58.21
"2/14/2012 5:34:42",62,44.71,79.02,76.32,72.72,66.76,61.93,58.10
"2/14/2012 5:34:46",62,44.71,79.25,76.44,72.95,66.76,62.04,58.21
"2/14/2012 5:34:51",63,44.71,79.47,76.55,72.95,66.76,61.93,58.21
"2/14/2012 5:34:54",63,44.71,79.70,76.77,73.18,66.76,62.04,58.10
"2/14/2012 5:34:57",63,44.71,79.47,76.77,73.29,66.76,61.93,58.10
"2/14/2012 5:35:1",63,44.71,79.59,76.89,73.40,66.76,62.04,58.10
"2/14/2012 5:35:5",63,44.71,79.81,77.11,73.62,66.87,62.04,58.21
"2/14/2012 5:35:8",63,44.71,79.93,77.22,73.74,66.87,62.04,58.21
"2/14/2012 5:35:11",63,44.71,80.04,77.22,74.07,66.76,62.04,58.10
"2/14/2012 5:35:15",64,44.60,80.60,77.45,74.30,66.87,62.04,58.21
"2/14/2012 5:35:23",64,44.71,80.82,77.56,74.52,66.87,61.93,58.10
"2/14/2012 5:35:29",64,44.83,81.16,78.12,74.97,66.99,61.93,58.10
"2/14/2012 5:35:32",64,44.83,81.27,78.24,75.09,66.87,61.81,58.10
"2/14/2012 5:35:38",64,44.83,81.27,78.46,75.31,66.99,61.93,58.21
"2/14/2012 5:35:41",65,44.83,81.72,78.69,75.54,66.99,62.04,58.21
"2/14/2012 5:35:44",65,44.71,81.84,78.80,75.65,66.99,62.15,58.21
"2/14/2012 5:35:47",65,44.83,82.18,79.14,75.76,66.87,62.15,58.21
"2/14/2012 5:35:51",65,44.71,82.40,79.36,76.10,66.99,62.15,58.21
"2/14/2012 5:35:57",66,44.71,82.62,79.36,76.32,66.99,62.15,58.21
"2/14/2012 5:36:0",66,44.71,82.85,79.47,76.44,66.99,62.15,58.21
"2/14/2012 5:36:4",66,44.71,82.85,79.81,76.55,66.99,62.15,58.10
"2/14/2012 5:36:13",66,44.71,83.07,80.04,76.77,67.10,62.15,58.21
"2/14/2012 5:36:16",67,44.71,83.64,80.71,77.22,67.21,62.26,58.21
"2/14/2012 5:36:21",67,44.71,83.75,80.94,77.22,67.21,62.26,58.21
"2/14/2012 5:36:23",67,44.71,83.86,81.05,77.45,67.10,62.26,58.21
"2/14/2012 5:36:27",67,44.71,83.86,81.16,77.68,67.21,62.26,58.21
"2/14/2012 5:36:32",68,44.71,84.09,81.50,78.01,67.21,62.26,58.21
"2/14/2012 5:36:35",68,44.71,84.20,81.50,78.46,67.21,62.26,58.21
"2/14/2012 5:36:37",68,44.60,84.31,81.61,78.57,67.21,62.26,58.21
"2/14/2012 5:36:43",69,44.60,84.54,81.84,78.57,67.21,62.26,58.21
"2/14/2012 5:36:53",69,ERR,84.65,82.18,78.80,67.32,62.26,58.21
"2/14/2012 5:36:58",70,44.49,85.44,82.62,79.14,67.32,62.38,58.21
"2/14/2012 5:37:2",70,44.60,85.66,82.96,79.25,67.44,62.38,58.21
"2/14/2012 5:37:5",71,44.60,85.89,82.96,79.14,67.44,62.38,58.21
"2/14/2012 5:37:8",71,44.71,86.00,83.07,79.47,67.44,62.38,58.21
"2/14/2012 5:37:11",71,44.71,86.11,83.07,79.70,67.44,62.38,58.10
"2/14/2012 5:37:17",72,44.71,86.45,83.19,79.93,67.44,62.49,58.21
"2/14/2012 5:37:22",72,44.71,86.68,83.52,80.15,67.55,62.49,58.21
"2/14/2012 5:37:24",73,44.71,87.01,83.64,80.26,67.55,62.49,58.21
"2/14/2012 5:37:27",73,44.60,87.01,83.64,80.37,67.55,62.49,58.21
"2/14/2012 5:37:29",73,44.60,87.12,83.86,80.49,67.55,62.49,58.21
"2/14/2012 5:37:33",73,44.71,87.12,83.97,80.82,67.55,62.49,58.21
"2/14/2012 5:37:39",74,44.71,87.24,83.97,81.05,67.66,62.49,58.21
"2/14/2012 5:37:43",74,44.71,87.57,84.31,81.05,67.66,62.60,58.21
"2/14/2012 5:37:46",75,44.60,88.02,84.43,81.05,67.66,62.49,58.21
"2/14/2012 5:37:49",76,44.60,88.25,84.54,81.16,67.77,62.49,58.21
"2/14/2012 5:37:51",76,44.49,88.25,84.76,81.16,67.66,62.60,58.21
"2/14/2012 5:37:57",75,44.60,88.14,84.87,81.27,67.66,62.49,58.21
"2/14/2012 5:38:0",75,44.71,88.14,85.21,81.61,67.77,62.60,58.21
"2/14/2012 5:38:5",76,44.60,88.36,85.44,81.61,67.77,62.60,58.21
"2/14/2012 5:38:8",76,44.49,88.47,85.44,81.72,67.77,62.60,58.21
"2/14/2012 5:38:9",77,44.49,88.59,85.44,81.61,67.77,62.60,58.21
"2/14/2012 5:38:15",76,44.49,88.47,85.55,81.72,67.77,62.60,58.21
"2/14/2012 5:38:23",77,44.49,88.70,85.77,82.06,67.89,62.60,58.21
"2/14/2012 5:38:28",78,44.49,89.15,85.89,82.18,68.00,62.71,58.21
"2/14/2012 5:38:32",78,44.60,89.26,86.22,82.29,68.00,62.60,58.21
"2/14/2012 5:38:35",78,44.49,89.37,86.34,82.51,68.00,62.60,58.21
"2/14/2012 5:38:39",79,44.60,89.49,86.34,82.74,68.00,62.60,58.21
"2/14/2012 5:38:42",79,44.60,89.60,86.56,82.74,68.11,62.71,58.21
"2/14/2012 5:38:47",79,44.60,89.60,86.79,82.85,68.11,62.71,58.21
"2/14/2012 5:38:50",80,44.60,90.05,86.68,82.85,68.11,62.71,58.21
"2/14/2012 5:39:2",80,44.60,90.05,86.79,83.41,68.22,62.71,58.32
"2/14/2012 5:39:5",81,44.71,90.27,87.24,83.52,68.34,62.71,58.21
"2/14/2012 5:39:9",82,44.60,90.50,87.35,83.64,68.34,62.71,58.21
"2/14/2012 5:39:13",82,44.60,90.50,87.46,83.97,68.34,62.71,58.21
"2/14/2012 5:39:19",82,44.60,90.72,87.57,84.54,68.34,62.71,58.21
"2/14/2012 5:39:24",82,44.60,90.84,87.69,84.76,68.34,62.71,58.21
"2/14/2012 5:39:26",82,44.60,90.72,87.80,84.87,68.34,62.82,58.10
"2/14/2012 5:39:37",82,44.71,90.61,87.80,84.99,68.45,62.94,58.10
"2/14/2012 5:39:40",82,44.71,90.61,88.59,85.21,68.56,62.94,58.21
"2/14/2012 5:39:42",82,44.71,90.84,88.47,85.10,68.56,62.94,58.32
"2/14/2012 5:39:52",83,44.71,90.95,88.81,84.99,68.56,62.82,58.10
"2/14/2012 5:39:57",83,44.60,91.29,89.04,84.99,68.68,62.82,58.32
"2/14/2012 5:40:3",84,44.60,91.62,89.26,85.21,68.68,62.82,58.32
"2/14/2012 5:40:8",85,44.49,91.74,89.60,85.10,68.68,62.94,58.21
"2/14/2012 5:40:15",85,44.71,91.51,89.37,85.44,68.68,62.94,58.10
"2/14/2012 5:40:21",86,44.60,91.96,89.37,86.11,68.68,62.94,58.21
"2/14/2012 5:40:27",86,44.71,92.19,89.71,86.68,68.79,62.82,58.32
"2/14/2012 5:40:31",87,44.71,92.41,90.05,86.68,68.90,62.94,58.21
"2/14/2012 5:40:36",88,44.60,92.52,90.05,86.79,68.79,62.94,58.21
"2/14/2012 5:40:39",87,44.71,92.41,90.05,87.24,68.90,62.94,58.21
"2/14/2012 5:40:44",88,44.60,92.52,90.16,87.46,68.90,63.05,58.21
"2/14/2012 5:40:49",88,44.60,92.64,90.27,87.80,68.79,63.05,58.21
"2/14/2012 5:40:52",88,44.60,92.64,90.39,87.80,68.90,63.05,58.21
"2/14/2012 5:41:0",89,44.60,92.97,90.72,87.91,68.90,63.05,58.21
"2/14/2012 5:41:6",90,44.71,93.09,91.18,87.69,69.01,62.94,58.21
"2/14/2012 5:41:10",90,44.60,93.31,91.18,87.69,69.01,63.05,58.21
"2/14/2012 5:41:16",92,44.60,93.65,91.06,87.69,69.01,63.05,58.21
"2/14/2012 5:41:18",92,44.49,93.76,91.40,87.80,69.01,63.05,58.21
"2/14/2012 5:41:21",92,44.49,93.87,91.51,87.91,69.01,63.05,58.21
"2/14/2012 5:41:23",92,44.49,93.65,91.62,87.91,69.01,63.05,58.21
"2/14/2012 5:41:30",92,44.60,93.65,91.74,88.14,69.01,63.05,58.10
"2/14/2012 5:41:32",93,44.49,94.10,91.96,88.14,69.12,63.16,58.21
"2/14/2012 5:41:39",93,44.60,94.10,91.74,88.25,69.12,63.05,58.21
"2/14/2012 5:41:42",94,44.60,94.10,91.85,88.81,69.12,63.05,58.10
"2/14/2012 5:41:49",92,44.60,93.87,91.85,89.04,69.12,63.16,58.21
"2/14/2012 5:41:53",92,44.49,93.76,91.62,89.26,69.24,63.05,58.21
"2/14/2012 5:41:56",92,44.49,93.87,91.74,89.15,69.24,63.05,58.21
"2/14/2012 5:41:58",94,44.49,94.32,91.62,89.04,69.24,63.05,58.21
"2/14/2012 5:42:5",94,44.60,94.21,91.62,89.04,69.12,63.05,58.21
"2/14/2012 5:42:8",94,44.60,94.21,91.85,88.81,69.24,63.05,58.21
"2/14/2012 5:42:11",94,44.49,94.44,91.74,88.70,69.24,63.05,58.21
"2/14/2012 5:42:17",95,44.60,94.55,91.85,88.59,69.24,63.05,58.21
"2/14/2012 5:42:18",95,44.71,94.66,91.96,88.70,69.24,63.05,58.21
"2/14/2012 5:42:20",97,44.71,94.89,92.07,88.59,69.35,63.16,58.10
"2/14/2012 5:42:27",96,44.71,94.89,92.19,88.70,69.35,63.16,58.21
"2/14/2012 5:42:28",97,44.60,94.89,92.52,88.81,69.35,63.16,58.10
"2/14/2012 5:42:34",97,44.60,94.89,92.64,88.81,69.35,63.16,58.10
"2/14/2012 5:42:40",97,44.60,95.11,92.64,88.81,69.46,63.16,58.10
"2/14/2012 5:42:46",97,44.60,94.89,92.41,89.26,69.46,63.16,58.10
"2/14/2012 5:42:53",97,44.60,95.22,92.41,89.49,69.46,63.16,58.21
"2/14/2012 5:43:3",97,44.60,95.11,92.64,89.37,69.57,63.28,58.21
"2/14/2012 5:43:6",98,44.71,95.34,92.86,89.60,69.57,63.16,58.21
"2/14/2012 5:43:10",98,44.60,95.34,92.64,89.82,69.57,63.16,58.21
"2/14/2012 5:43:16",98,44.71,95.34,92.64,89.94,69.69,63.28,58.21
"2/14/2012 5:43:20",98,44.71,95.34,92.97,89.60,69.57,63.28,58.21
"2/14/2012 5:43:23",99,44.60,95.56,92.97,89.37,69.57,63.28,58.21
"2/14/2012 5:43:32",99,ERR,95.56,93.20,89.15,69.57,63.28,58.21
"2/14/2012 5:43:36",98,44.49,95.45,93.31,89.26,69.69,63.39,58.21
"2/14/2012 5:43:40",98,44.60,95.45,93.20,89.15,69.69,63.39,58.21
"2/14/2012 5:43:42",99,44.60,95.68,93.31,89.15,69.69,63.39,58.21
"2/14/2012 5:43:46",101,44.49,96.01,93.65,89.04,69.69,63.50,58.21
"2/14/2012 5:43:52",102,44.49,96.24,93.76,89.04,69.80,63.50,58.10
"2/14/2012 5:43:54",103,44.49,96.46,93.76,88.93,69.80,63.50,58.21
"2/14/2012 5:43:58",103,44.49,96.46,93.76,89.26,69.80,63.50,58.21
"2/14/2012 5:44:1",103,44.49,96.46,93.76,89.37,69.80,63.50,58.10
"2/14/2012 5:44:5",103,44.60,96.46,93.76,89.37,69.80,63.50,58.10
"2/14/2012 5:44:9",103,44.49,96.35,93.87,89.26,69.80,63.61,58.10
"2/14/2012 5:44:12",102,44.49,96.35,93.87,89.94,69.80,63.50,58.21
"2/14/2012 5:44:25",102,ERR,96.35,94.10,89.82,69.91,63.50,58.21
"2/14/2012 5:44:28",103,44.60,96.46,93.87,89.71,70.02,63.50,58.21
"2/14/2012 5:44:32",103,44.49,96.35,94.10,89.71,70.02,63.61,58.10
"2/14/2012 5:44:35",104,44.60,96.57,94.10,89.71,70.02,63.61,58.10
"2/14/2012 5:44:41",104,44.49,96.69,94.10,89.49,70.02,63.61,58.10
"2/14/2012 5:44:46",103,44.60,96.46,94.10,89.37,70.02,63.61,58.21
"2/14/2012 5:44:47",104,44.60,96.69,94.10,89.37,70.02,63.50,58.10
"2/14/2012 5:44:52",104,44.60,96.69,94.32,89.26,70.02,63.61,58.21
"2/14/2012 5:44:55",105,44.60,96.80,94.55,89.26,70.02,63.61,58.10
"2/14/2012 5:44:57",105,44.60,97.02,94.44,89.37,70.14,63.61,58.21
"2/14/2012 5:45:1",105,44.49,96.91,94.66,89.49,70.14,63.61,58.21
"2/14/2012 5:45:2",105,44.49,96.91,94.77,89.60,70.02,63.61,58.10
"2/14/2012 5:45:8",106,44.49,97.02,94.77,89.71,70.14,63.61,58.10
"2/14/2012 5:45:12",106,44.60,97.14,94.77,89.82,70.25,63.72,58.21
"2/14/2012 5:45:19",106,44.60,97.25,94.66,89.82,70.25,63.72,58.21
"2/14/2012 5:45:24",107,44.60,97.25,94.32,90.16,70.25,63.72,58.10
"2/14/2012 5:45:27",107,44.71,97.36,94.89,90.05,70.36,63.72,58.21
"2/14/2012 5:45:33",107,44.71,97.47,94.66,89.94,70.36,63.72,58.21
"2/14/2012 5:45:39",107,44.60,97.36,94.55,90.05,70.47,63.72,58.21
"2/14/2012 5:45:48",107,ERR,97.47,94.66,90.05,70.47,63.72,58.21
"2/14/2012 5:45:50",109,44.49,97.81,94.66,90.61,70.47,63.72,58.21
"2/14/2012 5:45:53",108,44.60,97.70,94.44,90.39,70.47,63.72,58.21
"2/14/2012 5:45:58",108,44.49,97.59,94.44,90.27,70.59,63.72,58.21
"2/14/2012 5:46:0",109,44.49,97.81,94.55,90.27,70.70,63.72,58.21
"2/14/2012 5:46:4",108,44.71,97.70,94.44,90.16,70.70,63.72,58.21
"2/14/2012 5:46:9",108,44.49,97.59,94.32,89.94,70.70,63.72,58.21
"2/14/2012 5:46:14",108,44.49,97.59,94.21,89.82,70.70,63.72,58.21
"2/14/2012 5:46:15",107,44.60,97.47,94.21,89.71,70.70,63.84,58.21
"2/14/2012 5:46:18",107,44.49,97.47,94.21,89.60,70.81,63.72,58.21
"2/14/2012 5:46:22",108,44.60,97.59,94.21,89.82,70.81,63.84,58.10
"2/14/2012 5:46:26",106,44.60,97.25,94.44,89.94,70.81,63.84,58.21
"2/14/2012 5:46:30",107,44.83,97.36,94.66,89.82,70.93,63.84,58.21
"2/14/2012 5:46:36",108,44.71,97.70,94.77,89.82,71.04,63.84,58.21
"2/14/2012 5:46:40",109,44.71,97.81,94.89,89.94,71.04,63.84,58.21
