"2/14/2012 12:26:42",60,62.26,76.44,75.43,74.64,72.84,67.10,60.13
"2/14/2012 12:26:45",60,62.38,76.44,75.43,74.75,72.84,67.10,60.13
"2/14/2012 12:26:55",60,62.26,76.44,75.43,74.75,72.84,67.10,60.13
"2/14/2012 12:26:59",60,32.00,76.44,75.54,74.86,72.84,67.10,60.13
"2/14/2012 12:27:0",60,62.15,76.44,75.43,74.75,72.72,67.10,60.13
"2/14/2012 12:27:3",60,62.15,76.44,75.43,74.75,72.84,67.10,60.13
"2/14/2012 12:27:6",60,62.04,76.44,75.43,74.75,72.84,67.10,60.13
"2/14/2012 12:27:14",60,61.93,76.44,75.43,74.75,72.84,67.10,60.13
"2/14/2012 12:27:17",60,61.93,76.44,75.43,74.75,72.84,67.10,60.13
"2/14/2012 12:27:23",60,61.93,76.44,75.43,74.75,72.95,67.10,60.13
"2/14/2012 12:27:25",60,61.93,76.44,75.43,74.64,72.84,67.10,60.13
"2/14/2012 12:27:27",60,61.93,76.32,75.43,74.64,72.84,67.10,60.13
"2/14/2012 12:27:30",60,61.93,76.44,75.43,74.64,72.84,67.10,60.13
"2/14/2012 12:27:32",60,61.81,76.32,75.43,74.64,72.84,66.99,60.13
"2/14/2012 12:27:34",60,61.70,76.32,75.43,74.64,72.72,66.99,60.01
"2/14/2012 12:27:36",60,61.59,76.32,75.31,74.64,72.84,67.10,60.01
"2/14/2012 12:27:40",60,61.70,76.32,75.43,74.64,72.72,66.99,60.01
"2/14/2012 12:27:45",60,61.70,76.32,75.31,74.64,72.72,67.10,60.13
"2/14/2012 12:27:50",60,61.47,76.32,75.31,74.64,72.72,67.10,60.13
"2/14/2012 12:27:54",60,61.36,76.32,75.31,74.64,72.84,67.10,60.01
"2/14/2012 12:27:59",60,61.25,76.32,75.31,74.75,72.84,67.10,60.13
"2/14/2012 12:28:3",60,61.25,76.32,75.31,74.75,72.72,67.10,60.13
"2/14/2012 12:28:7",60,61.25,76.32,75.31,74.64,72.72,67.10,60.13
"2/14/2012 12:28:11",60,61.25,76.32,75.31,74.64,72.72,67.10,60.13
"2/14/2012 12:28:20",60,61.36,76.32,75.31,74.64,72.84,67.10,60.13
"2/14/2012 12:28:24",60,61.36,76.32,75.31,74.64,72.84,67.10,60.13
"2/14/2012 12:28:27",60,61.36,76.32,75.20,74.64,72.72,67.10,60.13
"2/14/2012 12:28:30",60,61.25,76.32,75.20,74.64,72.84,67.10,60.13
"2/14/2012 12:28:31",60,61.25,76.21,75.20,74.64,72.72,67.10,60.13
"2/14/2012 12:28:35",60,61.25,76.21,75.20,74.64,72.72,67.10,60.01
"2/14/2012 12:28:38",60,61.25,76.21,75.20,74.64,72.72,67.10,60.01
"2/14/2012 12:28:40",60,61.25,76.21,75.31,74.64,72.72,67.10,60.13
"2/14/2012 12:28:42",60,61.14,76.21,75.20,74.64,72.72,67.10,60.13
"2/14/2012 12:28:46",60,61.14,76.21,75.20,74.52,72.72,67.10,60.01
"2/14/2012 12:28:49",60,61.25,76.21,75.20,74.52,72.72,67.10,60.13
"2/14/2012 12:28:55",60,61.36,76.21,75.20,74.64,72.72,67.10,60.01
"2/14/2012 12:28:56",60,61.36,76.21,75.20,74.64,72.72,67.10,60.13
"2/14/2012 12:29:0",60,61.36,76.21,75.20,74.52,72.72,67.10,60.01
"2/14/2012 12:29:2",111,61.36,32.00,75.20,74.64,72.72,67.10,60.13
"2/14/2012 12:29:4",60,61.36,76.21,75.20,74.52,72.72,67.10,60.01
"2/14/2012 12:29:8",60,61.36,76.21,75.20,74.64,72.72,67.10,60.13
"2/14/2012 12:29:12",60,61.36,76.21,75.20,74.64,72.84,67.10,60.13
"2/14/2012 12:29:15",60,61.36,76.21,75.31,74.64,72.72,67.10,60.01
"2/14/2012 12:29:17",60,61.36,76.21,75.20,74.64,72.72,67.10,60.01
"2/14/2012 12:29:20",60,61.47,76.21,75.20,74.52,72.72,66.99,60.13
"2/14/2012 12:29:23",60,61.59,76.10,75.20,74.52,72.72,66.99,60.01
"2/14/2012 12:29:28",60,61.70,76.21,75.20,74.52,72.72,67.10,60.01
"2/14/2012 12:29:29",60,61.59,76.10,75.20,74.52,72.72,67.10,60.01
"2/14/2012 12:29:39",60,61.59,76.21,75.20,74.52,72.72,67.10,60.13
"2/14/2012 12:29:44",60,61.59,76.21,75.31,74.64,72.84,67.10,60.13
"2/14/2012 12:29:47",60,61.59,76.21,75.20,74.75,72.84,67.10,60.13
"2/14/2012 12:29:49",60,61.59,76.10,75.20,74.75,72.72,67.10,60.01
"2/14/2012 12:29:50",60,32.00,76.10,75.20,74.64,72.72,67.10,60.13
"2/14/2012 12:29:53",60,61.59,76.10,75.20,74.75,72.72,67.10,60.01
"2/14/2012 12:29:56",60,61.59,76.10,75.20,74.75,72.72,67.10,60.01
"2/14/2012 12:29:57",60,61.59,76.10,75.20,74.75,72.72,67.10,60.01
"2/14/2012 12:30:1",60,61.59,76.10,75.20,74.75,72.72,67.10,60.01
"2/14/2012 12:30:5",60,61.59,76.10,75.20,74.75,72.84,67.10,60.01
"2/14/2012 12:30:8",60,61.70,75.99,75.20,74.75,72.84,67.10,60.13
"2/14/2012 12:30:12",60,61.70,76.10,75.20,74.64,72.84,67.10,60.13
"2/14/2012 12:30:15",60,61.59,75.99,75.20,74.64,72.72,67.10,60.13
"2/14/2012 12:30:17",60,61.59,76.10,75.20,74.64,72.84,67.10,60.13
"2/14/2012 12:30:22",60,61.59,75.99,75.31,74.64,72.84,67.10,60.13
"2/14/2012 12:30:25",60,61.47,75.99,75.20,74.64,72.84,67.10,60.13
"2/14/2012 12:30:30",60,61.36,75.99,75.20,74.64,72.84,67.10,60.13
"2/14/2012 12:30:32",60,61.36,75.99,75.20,74.64,72.84,67.10,60.13
"2/14/2012 12:30:33",60,61.25,75.99,75.20,74.64,72.84,67.10,60.01
"2/14/2012 12:30:35",60,61.25,75.99,75.20,74.64,72.84,66.99,60.13
"2/14/2012 12:30:40",60,61.36,75.99,75.20,74.64,72.84,67.10,60.01
"2/14/2012 12:30:42",60,61.36,75.99,75.20,74.64,72.84,67.10,60.01
"2/14/2012 12:30:48",60,61.59,75.99,75.20,74.64,72.95,67.10,60.13
"2/14/2012 12:30:51",60,61.59,75.99,75.20,74.64,72.84,67.10,60.01
"2/14/2012 12:30:56",60,61.81,75.99,75.20,74.64,72.84,67.10,60.13
