2/10/12 23:32	85.98	85.78	79.16	72.47	67.80	63.90	
2/10/12 23:33	85.18	84.79	78.56	72.27	67.59	63.93	
2/10/12 23:34	84.40	83.81	77.86	72.06	67.62	63.95	
2/10/12 23:35	83.52	83.00	77.19	72.04	67.47	63.95	
2/10/12 23:36	82.78	82.31	76.88	71.89	67.30	63.95	
2/10/12 23:37	82.06	81.55	76.84	71.78	67.39	63.95	
2/10/12 23:38	81.57	80.94	76.67	71.60	67.29	63.95	
2/10/12 23:39	81.02	80.32	76.49	71.48	67.19	63.95	
2/10/12 23:40	80.52	79.90	76.37	71.34	67.00	63.95	
2/10/12 23:41	79.88	79.56	76.12	71.35	67.06	63.96	
2/10/12 23:42	79.28	79.20	76.00	71.31	67.21	63.95	
2/10/12 23:43	78.77	78.97	75.70	71.11	67.29	63.99	
2/10/12 23:44	78.42	78.60	75.42	71.31	67.09	63.98	
2/10/12 23:45	78.21	78.32	75.31	71.23	67.09	63.98	
2/10/12 23:46	77.86	78.01	75.20	71.26	67.09	63.96	
2/10/12 23:47	77.57	77.68	75.28	71.16	67.00	63.97	
2/10/12 23:48	77.37	77.39	75.11	71.14	67.17	63.97	
2/10/12 23:49	77.05	77.21	74.74	71.14	67.11	63.98	
2/10/12 23:50	76.93	77.03	74.47	71.09	67.11	63.98	
2/10/12 23:51	76.76	76.85	74.45	70.99	67.35	64.04	
2/10/12 23:52	76.50	76.59	74.46	71.04	67.28	64.05	
2/10/12 23:53	76.23	76.35	74.47	71.10	67.51	64.06	
2/10/12 23:54	75.99	76.18	74.48	70.96	67.53	64.06	
2/10/12 23:55	75.94	76.02	74.36	71.17	67.46	64.06	
2/10/12 23:56	75.77	75.88	74.24	71.15	67.19	64.05	
2/10/12 23:57	75.61	75.72	74.14	71.09	67.25	64.06	
2/10/12 23:58	75.46	75.57	74.13	71.07	67.51	64.06	
2/10/12 23:59	75.23	75.39	74.07	71.15	67.52	64.06	
2/11/12 0:00	74.99	75.28	74.00	71.11	67.48	64.06	
2/11/12 0:01	74.89	75.15	73.96	71.10	67.50	64.06	
2/11/12 0:02	74.76	75.07	73.87	71.07	67.53	64.06	
2/11/12 0:03	74.77	74.93	73.83	71.07	67.33	64.06	
2/11/12 0:04	74.70	74.83	73.64	70.94	67.25	64.06	
2/11/12 0:05	74.60	74.76	73.53	70.70	67.04	64.05	
2/11/12 0:06	74.60	74.73	73.32	70.64	67.27	64.06	
2/11/12 0:07	74.38	74.62	73.39	70.72	67.21	64.06	
2/11/12 0:08	74.28	74.55	73.32	70.73	67.26	64.06	
2/11/12 0:09	74.33	74.52	73.17	70.63	67.19	64.06	
2/11/12 0:10	74.29	74.43	73.17	70.51	67.07	64.05	
2/11/12 0:11	74.07	74.32	73.17	70.61	67.17	64.05	
2/11/12 0:12	73.85	74.27	73.18	70.68	67.26	64.06	
2/11/12 0:13	73.83	74.17	73.13	70.36	67.22	64.06	
2/11/12 0:14	73.74	74.08	73.00	70.47	67.21	64.05	
2/11/12 0:15	73.71	74.02	72.89	70.43	67.17	64.00	
2/11/12 0:16	73.57	73.93	72.80	70.37	67.22	63.96	
2/11/12 0:17	73.51	73.85	72.69	70.32	67.26	63.95	
2/11/12 0:18	73.46	73.76	72.61	70.35	66.99	63.95	
2/11/12 0:19	73.32	73.66	72.58	70.27	67.02	63.95	
2/11/12 0:20	73.25	73.57	72.46	70.19	67.07	63.93	
2/11/12 0:21	73.09	73.48	72.47	70.15	67.09	63.94	
2/11/12 0:22	73.10	73.40	72.26	70.14	67.00	63.94	
2/11/12 0:23	73.05	73.29	72.13	69.76	67.25	63.96	
2/11/12 0:24	73.00	73.29	72.06	69.91	67.13	63.93	
2/11/12 0:25	72.86	73.21	72.05	69.99	67.04	63.91	
2/11/12 0:26	72.84	73.15	72.09	70.03	66.97	63.94	
2/11/12 0:27	72.70	73.07	72.04	70.08	67.10	63.92	
2/11/12 0:28	72.68	73.02	71.88	70.13	67.10	63.93	
2/11/12 0:29	72.67	72.96	71.87	70.05	67.22	63.92	
2/11/12 0:30	72.55	72.93	71.84	70.07	67.20	63.94	
2/11/12 0:31	72.58	72.92	71.85	70.04	67.20	63.96	
2/11/12 0:32	72.51	72.85	71.74	70.12	67.27	63.95	
2/11/12 0:33	72.49	72.84	71.69	69.99	67.28	63.99	
2/11/12 0:34	72.47	72.72	71.63	69.87	67.16	63.99	
2/11/12 0:35	72.39	72.71	71.63	69.90	67.04	63.95	
2/11/12 0:36	72.22	72.63	71.60	69.86	67.01	63.95	
2/11/12 0:37	72.19	72.57	71.52	69.79	66.99	63.88	
2/11/12 0:38	72.16	72.50	71.41	69.69	66.89	63.84	
2/11/12 0:39	72.05	72.43	71.35	69.57	66.90	63.84	
2/11/12 0:40	72.08	72.38	71.26	69.51	66.82	63.84	
2/11/12 0:41	71.94	72.30	71.19	69.46	66.82	63.84	
2/11/12 0:42	71.86	72.24	71.09	69.38	66.73	63.79	
2/11/12 0:43	71.86	72.16	70.96	69.38	66.66	63.75	
2/11/12 0:44	71.72	72.15	70.92	69.31	66.55	63.74	
2/11/12 0:45	71.70	72.05	70.92	69.21	66.54	63.72	
2/11/12 0:46	71.69	72.01	70.89	69.11	66.56	63.72	
2/11/12 0:47	71.63	71.96	70.86	69.12	66.50	63.72	
2/11/12 0:48	71.59	71.93	70.76	69.05	66.53	63.71	
2/11/12 0:49	71.52	71.83	70.69	69.00	66.49	63.71	
2/11/12 0:50	71.49	71.81	70.63	68.96	66.49	63.68	
2/11/12 0:51	71.44	71.73	70.56	68.95	66.49	63.63	
2/11/12 0:52	71.30	71.69	70.48	68.80	66.33	63.63	
2/11/12 0:53	71.26	71.60	70.42	68.83	66.26	63.62	
2/11/12 0:54	71.23	71.57	70.33	68.71	66.20	63.61	
2/11/12 0:55	71.23	71.50	70.24	68.53	66.22	63.61	
2/11/12 0:56	71.14	71.49	70.13	68.53	66.33	63.64	
2/11/12 0:57	71.10	71.48	70.27	68.99	61.11	63.26	
2/11/12 0:58	71.22	71.48	70.24	69.03	55.13	62.19	
2/11/12 0:59	71.08	71.39	70.26	68.86	58.01	62.26	
2/11/12 1:00	71.11	71.35	70.16	68.54	63.42	63.03	
2/11/12 1:01	71.04	71.29	70.24	68.71	65.05	63.25	
2/11/12 1:02	71.03	71.26	70.22	68.70	65.64	63.28	
2/11/12 1:03	70.96	71.26	70.23	68.64	66.14	63.25	
2/11/12 1:04	71.02	71.25	70.16	68.80	66.25	63.25	
2/11/12 1:05	71.03	71.18	70.15	68.74	66.22	63.28	
2/11/12 1:06	71.05	71.16	70.13	68.72	66.23	63.28	
2/11/12 1:07	70.94	71.15	69.98	68.67	66.30	63.29	
2/11/12 1:08	70.93	71.05	69.85	68.67	66.22	63.28	
2/11/12 1:09	70.85	71.03	69.79	68.60	66.36	63.29	
2/11/12 1:10	70.86	70.96	69.69	68.45	66.35	63.28	
2/11/12 1:11	70.72	70.93	69.59	68.36	66.27	63.28	
2/11/12 1:12	70.68	70.84	69.54	68.42	66.22	63.28	
2/11/12 1:13	70.60	70.79	69.46	68.26	66.17	63.28	
2/11/12 1:14	70.59	70.70	69.41	68.24	66.14	63.28	
2/11/12 1:15	70.56	70.64	69.36	68.20	66.00	63.28	
2/11/12 1:16	70.50	70.59	69.28	68.09	65.87	63.28	
2/11/12 1:17	70.46	70.58	69.24	68.10	65.87	63.28	
2/11/12 1:18	70.42	70.52	69.21	67.99	65.82	63.28	
2/11/12 1:19	71.00	70.80	69.24	67.94	65.85	63.28	
2/11/12 1:20	73.16	72.00	69.88	67.96	65.86	63.27	
2/11/12 1:21	76.43	74.40	71.56	68.16	65.94	63.28	
2/11/12 1:22	80.06	77.43	74.42	68.36	65.98	63.27	
2/11/12 1:23	83.28	80.57	77.55	68.68	66.08	63.28	
2/11/12 1:24	86.32	83.54	80.05	68.94	66.16	63.28	
2/11/12 1:25	89.08	86.34	83.13	69.24	66.32	63.24	
2/11/12 1:26	91.90	89.32	84.72	69.61	66.51	63.28	
2/11/12 1:27	93.50	91.70	86.15	69.98	66.72	63.28	
2/11/12 1:28	95.32	93.58	87.50	70.36	66.80	63.31	
2/11/12 1:29	97.15	95.39	88.15	70.67	66.91	63.34	
2/11/12 1:30	98.26	97.19	88.81	71.03	67.04	63.36	
2/11/12 1:31	99.25	98.30	89.85	71.39	67.12	63.37	
2/11/12 1:32	100.30	99.51	91.29	71.72	67.31	63.39	
2/11/12 1:33	100.36	100.20	91.56	71.98	67.43	63.39	
2/11/12 1:34	98.89	99.45	90.64	72.24	67.52	63.42	
2/11/12 1:35	96.83	97.91	89.30	72.38	67.55	63.41	
2/11/12 1:36	94.83	96.25	86.74	72.45	67.63	63.44	
2/11/12 1:37	92.88	94.34	84.76	72.49	67.67	63.47	
2/11/12 1:38	91.41	92.56	83.09	72.45	67.66	63.49	
2/11/12 1:39	89.98	90.81	81.72	72.38	67.65	63.41	
2/11/12 1:40	88.86	89.37	80.39	72.32	67.67	63.39	
2/11/12 1:41	87.76	88.05	79.42	72.24	67.62	63.44	
2/11/12 1:42	86.74	86.64	78.72	72.15	67.60	63.47	
2/11/12 1:43	85.79	85.44	77.69	71.99	67.52	63.47	
2/11/12 1:44	84.91	84.33	77.02	71.83	67.38	63.48	
2/11/12 1:45	83.99	83.34	76.46	71.49	67.41	63.51	
2/11/12 1:46	83.17	82.41	75.96	71.11	67.32	63.52	
2/11/12 1:47	82.46	81.48	75.58	71.30	67.30	63.53	
2/11/12 1:48	81.79	80.71	75.23	71.24	67.24	63.52	
2/11/12 1:49	81.10	80.13	74.87	71.20	67.24	63.53	
2/11/12 1:50	80.47	79.44	74.46	71.08	67.13	63.50	
2/11/12 1:51	79.89	79.09	74.12	70.94	67.10	63.51	
2/11/12 1:52	79.34	78.59	73.93	70.82	67.00	63.51	
2/11/12 1:53	78.81	78.10	73.76	70.70	66.94	63.50	
2/11/12 1:54	78.36	77.66	73.48	70.54	66.82	63.50	
2/11/12 1:55	77.82	77.30	73.22	70.36	66.83	63.49	
2/11/12 1:56	77.43	76.93	73.01	70.30	66.89	63.49	
2/11/12 1:57	77.08	76.62	72.80	70.17	66.81	63.47	
2/11/12 1:58	76.75	76.22	72.61	70.06	66.73	63.44	
2/11/12 1:59	76.45	76.00	72.45	69.86	66.57	63.41	
2/11/12 2:00	76.08	75.69	72.27	69.85	66.54	63.40	
2/11/12 2:01	75.82	75.41	72.18	69.76	66.52	63.39	
2/11/12 2:02	75.55	75.13	72.06	69.62	66.49	63.39	
2/11/12 2:03	75.22	74.89	71.90	69.62	66.47	63.39	
2/11/12 2:04	75.00	74.68	71.69	69.53	66.45	63.39	
2/11/12 2:05	74.76	74.49	71.59	69.42	66.46	63.38	
2/11/12 2:06	74.53	74.24	71.62	69.31	66.37	63.38	
2/11/12 2:07	74.31	73.97	71.51	69.13	66.36	63.36	
2/11/12 2:08	74.20	73.83	71.44	69.07	66.24	63.34	
2/11/12 2:09	74.03	73.67	71.37	69.16	66.30	63.31	
2/11/12 2:10	73.84	73.47	71.33	69.11	66.30	63.32	
2/11/12 2:11	73.62	73.40	71.24	69.14	66.31	63.32	
2/11/12 2:12	73.42	73.30	71.13	69.06	66.28	63.31	
2/11/12 2:13	73.33	73.15	71.02	68.95	66.30	63.29	
2/11/12 2:14	73.21	73.05	70.95	68.90	66.34	63.29	
2/11/12 2:15	73.06	72.90	70.92	68.96	66.32	63.29	
2/11/12 2:16	73.01	72.82	70.82	68.86	66.38	63.29	
2/11/12 2:17	72.90	72.70	70.82	68.92	66.31	63.28	
2/11/12 2:18	72.77	72.59	70.81	68.98	66.31	63.28	
2/11/12 2:19	72.70	72.50	70.75	69.01	66.27	63.29	
2/11/12 2:20	72.54	72.47	70.72	68.95	66.24	63.28	
2/11/12 2:21	72.44	72.30	70.65	68.89	66.22	63.28	
2/11/12 2:22	72.39	72.23	70.54	68.80	66.17	63.26	
2/11/12 2:23	72.32	72.18	70.35	68.54	66.14	63.24	
2/11/12 2:24	72.20	72.14	70.28	68.57	66.11	63.19	
2/11/12 2:25	72.08	71.99	70.25	68.50	66.01	63.19	
2/11/12 2:26	72.04	71.93	70.19	68.49	66.00	63.17	
2/11/12 2:27	71.93	71.83	70.15	68.37	65.96	63.16	
2/11/12 2:28	71.83	71.81	70.14	68.48	65.89	63.16	
2/11/12 2:29	71.81	71.71	70.05	68.35	65.89	63.16	
2/11/12 2:30	71.78	71.67	69.99	68.42	65.87	63.15	
2/11/12 2:31	71.70	71.60	69.92	68.28	65.88	63.14	
2/11/12 2:32	71.60	71.53	69.90	68.24	65.81	63.10	
2/11/12 2:33	71.59	71.49	69.82	68.21	65.86	63.08	
2/11/12 2:34	71.49	71.42	69.80	68.03	65.77	63.06	
2/11/12 2:35	71.42	71.37	69.76	67.89	65.68	63.06	
2/11/12 2:36	71.40	71.28	69.70	67.94	65.75	63.05	
2/11/12 2:37	71.32	71.26	69.66	67.77	65.71	63.05	
2/11/12 2:38	71.19	71.19	69.59	67.93	65.73	63.05	
2/11/12 2:39	71.16	71.11	69.56	67.92	65.66	63.04	
2/11/12 2:40	71.21	71.05	69.56	68.04	65.67	63.04	
2/11/12 2:41	71.07	71.03	69.48	68.06	65.66	63.04	
2/11/12 2:42	71.05	70.94	69.46	68.12	65.72	63.03	
2/11/12 2:43	71.00	70.88	69.46	68.02	65.66	63.03	
2/11/12 2:44	70.96	70.81	69.37	67.97	65.54	62.97	
